latitude, longitude, Year, TXx
-26.25,149.25,2020, 44.22
-26.25,149.50,1910, 37.37
-26.25,149.50,1920, 40.26
-26.25,149.50,1930, 39.84
-26.25,149.50,1940, 43.90
-26.25,149.50,1950, 39.00
-26.25,149.50,1960, 41.64
-26.25,149.50,1970, 38.51
-26.25,149.50,1980, 42.41
-26.25,149.50,1990, 42.03
-26.25,149.50,2000, 39.98
-26.25,149.50,2010, 37.78
-26.25,149.50,2020, 43.58
-26.25,149.75,1910, 37.51
-26.25,149.75,1920, 40.12
-26.25,149.75,1930, 39.69
-26.25,149.75,1940, 43.95
-26.25,149.75,1950, 39.13
-26.25,149.75,1960, 41.60
-26.25,149.75,1970, 38.31
-26.25,149.75,1980, 42.23
-26.25,149.75,1990, 42.09
-26.25,149.75,2000, 40.13
-26.25,149.75,2010, 37.88
-26.25,149.75,2020, 43.14
-26.25,150.00,1910, 37.37
-26.25,150.00,1920, 40.02
-26.25,150.00,1930, 39.39
-26.25,150.00,1940, 43.67
-26.25,150.00,1950, 38.96
-26.25,150.00,1960, 41.47
-26.25,150.00,1970, 38.17
-26.25,150.00,1980, 41.78
-26.25,150.00,1990, 42.00
-26.25,150.00,2000, 40.13
-26.25,150.00,2010, 37.95
-26.25,150.00,2020, 42.67
-26.25,150.25,1910, 36.53
-26.25,150.25,1920, 39.16
-26.25,150.25,1930, 38.48
-26.25,150.25,1940, 42.62
-26.25,150.25,1950, 38.04
-26.25,150.25,1960, 40.78
-26.25,150.25,1970, 37.48
-26.25,150.25,1980, 40.99
-26.25,150.25,1990, 41.31
-26.25,150.25,2000, 39.54
-26.25,150.25,2010, 37.46
-26.25,150.25,2020, 41.69
-26.25,150.50,1910, 36.15
-26.25,150.50,1920, 38.41
-26.25,150.50,1930, 37.75
-26.25,150.50,1940, 41.87
-26.25,150.50,1950, 37.26
-26.25,150.50,1960, 40.39
-26.25,150.50,1970, 36.92
-26.25,150.50,1980, 40.67
-26.25,150.50,1990, 40.82
-26.25,150.50,2000, 39.16
-26.25,150.50,2010, 37.24
-26.25,150.50,2020, 40.99
-26.25,150.75,1910, 35.80
-26.25,150.75,1920, 37.70
-26.25,150.75,1930, 37.07
-26.25,150.75,1940, 41.53
-26.25,150.75,1950, 36.38
-26.25,150.75,1960, 40.34
-26.25,150.75,1970, 36.70
-26.25,150.75,1980, 40.49
-26.25,150.75,1990, 40.32
-26.25,150.75,2000, 38.87
-26.25,150.75,2010, 37.22
-26.25,150.75,2020, 40.58
-26.25,151.00,1910, 35.36
-26.25,151.00,1920, 37.64
-26.25,151.00,1930, 36.33
-26.25,151.00,1940, 41.21
-26.25,151.00,1950, 35.66
-26.25,151.00,1960, 40.50
-26.25,151.00,1970, 36.51
-26.25,151.00,1980, 40.31
-26.25,151.00,1990, 40.08
-26.25,151.00,2000, 39.27
-26.25,151.00,2010, 37.19
-26.25,151.00,2020, 40.28
-26.25,151.25,1910, 35.64
-26.25,151.25,1920, 38.30
-26.25,151.25,1930, 36.57
-26.25,151.25,1940, 41.69
-26.25,151.25,1950, 36.26
-26.25,151.25,1960, 41.05
-26.25,151.25,1970, 36.84
-26.25,151.25,1980, 40.79
-26.25,151.25,1990, 40.92
-26.25,151.25,2000, 40.33
-26.25,151.25,2010, 37.59
-26.25,151.25,2020, 40.31
-26.25,151.50,1910, 34.91
-26.25,151.50,1920, 37.67
-26.25,151.50,1930, 35.82
-26.25,151.50,1940, 41.21
-26.25,151.50,1950, 35.62
-26.25,151.50,1960, 40.26
-26.25,151.50,1970, 36.08
-26.25,151.50,1980, 40.23
-26.25,151.50,1990, 40.51
-26.25,151.50,2000, 39.91
-26.25,151.50,2010, 36.90
-26.25,151.50,2020, 39.42
-26.25,151.75,1910, 34.36
-26.25,151.75,1920, 36.67
-26.25,151.75,1930, 35.19
-26.25,151.75,1940, 41.00
-26.25,151.75,1950, 34.84
-26.25,151.75,1960, 39.52
-26.25,151.75,1970, 35.55
-26.25,151.75,1980, 39.79
-26.25,151.75,1990, 40.09
-26.25,151.75,2000, 39.44
-26.25,151.75,2010, 36.45
-26.25,151.75,2020, 38.67
-26.25,152.00,1910, 34.56
-26.25,152.00,1920, 35.93
-26.25,152.00,1930, 35.28
-26.25,152.00,1940, 41.98
-26.25,152.00,1950, 34.54
-26.25,152.00,1960, 39.31
-26.25,152.00,1970, 35.79
-26.25,152.00,1980, 39.87
-26.25,152.00,1990, 40.22
-26.25,152.00,2000, 39.46
-26.25,152.00,2010, 36.53
-26.25,152.00,2020, 38.55
-26.25,152.25,1910, 34.52
-26.25,152.25,1920, 35.53
-26.25,152.25,1930, 35.30
-26.25,152.25,1940, 43.80
-26.25,152.25,1950, 34.57
-26.25,152.25,1960, 38.57
-26.25,152.25,1970, 35.75
-26.25,152.25,1980, 39.41
-26.25,152.25,1990, 39.89
-26.25,152.25,2000, 39.04
-26.25,152.25,2010, 36.08
-26.25,152.25,2020, 38.02
-26.25,152.50,1910, 35.90
-26.25,152.50,1920, 37.32
-26.25,152.50,1930, 36.02
-26.25,152.50,1940, 46.42
-26.25,152.50,1950, 35.42
-26.25,152.50,1960, 38.19
-26.25,152.50,1970, 36.27
-26.25,152.50,1980, 39.36
-26.25,152.50,1990, 39.92
-26.25,152.50,2000, 39.25
-26.25,152.50,2010, 36.70
-26.25,152.50,2020, 37.93
-26.25,152.75,1910, 35.64
-26.25,152.75,1920, 37.14
-26.25,152.75,1930, 35.29
-26.25,152.75,1940, 45.97
-26.25,152.75,1950, 34.82
-26.25,152.75,1960, 36.88
-26.25,152.75,1970, 35.84
-26.25,152.75,1980, 38.37
-26.25,152.75,1990, 38.93
-26.25,152.75,2000, 38.86
-26.25,152.75,2010, 36.42
-26.25,152.75,2020, 36.94
-26.25,153.00,1910, 34.61
-26.25,153.00,1920, 35.97
-26.25,153.00,1930, 33.79
-26.25,153.00,1940, 44.30
-26.25,153.00,1950, 33.40
-26.25,153.00,1960, 35.28
-26.25,153.00,1970, 34.83
-26.25,153.00,1980, 36.83
-26.25,153.00,1990, 37.26
-26.25,153.00,2000, 37.80
-26.25,153.00,2010, 35.57
-26.25,153.00,2020, 35.49
-26.00,113.25,1910, 42.07
-26.00,113.25,1920, 41.29
-26.00,113.25,1930, 42.93
-26.00,113.25,1940, 41.07
-26.00,113.25,1950, 41.70
-26.00,113.25,1960, 39.25
-26.00,113.25,1970, 41.16
-26.00,113.25,1980, 40.78
-26.00,113.25,1990, 41.30
-26.00,113.25,2000, 43.49
-26.00,113.25,2010, 44.11
-26.00,113.25,2020, 44.24
-26.00,113.50,1910, 42.83
-26.00,113.50,1920, 41.95
-26.00,113.50,1930, 43.32
-26.00,113.50,1940, 41.53
-26.00,113.50,1950, 42.16
-26.00,113.50,1960, 39.72
-26.00,113.50,1970, 41.22
-26.00,113.50,1980, 41.30
-26.00,113.50,1990, 41.25
-26.00,113.50,2000, 43.63
-26.00,113.50,2010, 44.45
-26.00,113.50,2020, 44.44
-26.00,113.75,1910, 44.47
-26.00,113.75,1920, 43.49
-26.00,113.75,1930, 44.58
-26.00,113.75,1940, 42.86
-26.00,113.75,1950, 43.48
-26.00,113.75,1960, 41.03
-26.00,113.75,1970, 42.01
-26.00,113.75,1980, 42.56
-26.00,113.75,1990, 41.88
-26.00,113.75,2000, 44.62
-26.00,113.75,2010, 45.65
-26.00,113.75,2020, 45.30
-26.00,114.25,1910, 47.77
-26.00,114.25,1920, 46.55
-26.00,114.25,1930, 47.03
-26.00,114.25,1940, 45.39
-26.00,114.25,1950, 46.01
-26.00,114.25,1960, 43.49
-26.00,114.25,1970, 44.39
-26.00,114.25,1980, 44.95
-26.00,114.25,1990, 42.84
-26.00,114.25,2000, 46.94
-26.00,114.25,2010, 47.80
-26.00,114.25,2020, 47.24
-26.00,114.50,1910, 48.69
-26.00,114.50,1920, 47.34
-26.00,114.50,1930, 47.57
-26.00,114.50,1940, 45.89
-26.00,114.50,1950, 46.50
-26.00,114.50,1960, 43.89
-26.00,114.50,1970, 44.88
-26.00,114.50,1980, 45.44
-26.00,114.50,1990, 42.41
-26.00,114.50,2000, 46.60
-26.00,114.50,2010, 47.17
-26.00,114.50,2020, 47.21
-26.00,114.75,1910, 49.28
-26.00,114.75,1920, 47.81
-26.00,114.75,1930, 47.73
-26.00,114.75,1940, 46.04
-26.00,114.75,1950, 46.75
-26.00,114.75,1960, 43.92
-26.00,114.75,1970, 45.52
-26.00,114.75,1980, 45.59
-26.00,114.75,1990, 41.95
-26.00,114.75,2000, 46.02
-26.00,114.75,2010, 46.81
-26.00,114.75,2020, 46.87
-26.00,115.00,1910, 49.94
-26.00,115.00,1920, 48.33
-26.00,115.00,1930, 47.88
-26.00,115.00,1940, 46.21
-26.00,115.00,1950, 47.08
-26.00,115.00,1960, 43.92
-26.00,115.00,1970, 46.17
-26.00,115.00,1980, 45.88
-26.00,115.00,1990, 41.63
-26.00,115.00,2000, 46.03
-26.00,115.00,2010, 46.79
-26.00,115.00,2020, 46.76
-26.00,115.25,1910, 50.36
-26.00,115.25,1920, 48.62
-26.00,115.25,1930, 47.73
-26.00,115.25,1940, 46.16
-26.00,115.25,1950, 47.15
-26.00,115.25,1960, 43.65
-26.00,115.25,1970, 46.44
-26.00,115.25,1980, 46.01
-26.00,115.25,1990, 42.35
-26.00,115.25,2000, 46.00
-26.00,115.25,2010, 46.71
-26.00,115.25,2020, 46.46
-26.00,115.50,1910, 50.29
-26.00,115.50,1920, 48.61
-26.00,115.50,1930, 47.34
-26.00,115.50,1940, 45.84
-26.00,115.50,1950, 46.81
-26.00,115.50,1960, 43.39
-26.00,115.50,1970, 46.22
-26.00,115.50,1980, 45.85
-26.00,115.50,1990, 42.81
-26.00,115.50,2000, 45.67
-26.00,115.50,2010, 46.35
-26.00,115.50,2020, 45.77
-26.00,115.75,1910, 50.27
-26.00,115.75,1920, 48.70
-26.00,115.75,1930, 47.05
-26.00,115.75,1940, 45.59
-26.00,115.75,1950, 46.51
-26.00,115.75,1960, 43.72
-26.00,115.75,1970, 46.05
-26.00,115.75,1980, 45.87
-26.00,115.75,1990, 43.61
-26.00,115.75,2000, 45.39
-26.00,115.75,2010, 46.23
-26.00,115.75,2020, 45.49
-26.00,116.00,1910, 50.20
-26.00,116.00,1920, 48.62
-26.00,116.00,1930, 46.73
-26.00,116.00,1940, 45.28
-26.00,116.00,1950, 46.07
-26.00,116.00,1960, 43.99
-26.00,116.00,1970, 45.84
-26.00,116.00,1980, 45.89
-26.00,116.00,1990, 44.38
-26.00,116.00,2000, 45.04
-26.00,116.00,2010, 46.74
-26.00,116.00,2020, 46.23
-26.00,116.25,1910, 49.70
-26.00,116.25,1920, 48.31
-26.00,116.25,1930, 46.01
-26.00,116.25,1940, 44.53
-26.00,116.25,1950, 45.17
-26.00,116.25,1960, 43.83
-26.00,116.25,1970, 45.25
-26.00,116.25,1980, 45.47
-26.00,116.25,1990, 44.54
-26.00,116.25,2000, 44.39
-26.00,116.25,2010, 46.76
-26.00,116.25,2020, 46.38
-26.00,116.50,1910, 49.45
-26.00,116.50,1920, 48.24
-26.00,116.50,1930, 45.58
-26.00,116.50,1940, 44.03
-26.00,116.50,1950, 44.70
-26.00,116.50,1960, 43.89
-26.00,116.50,1970, 45.04
-26.00,116.50,1980, 45.36
-26.00,116.50,1990, 44.78
-26.00,116.50,2000, 44.57
-26.00,116.50,2010, 46.97
-26.00,116.50,2020, 46.62
-26.00,116.75,1910, 49.29
-26.00,116.75,1920, 48.27
-26.00,116.75,1930, 45.32
-26.00,116.75,1940, 43.67
-26.00,116.75,1950, 44.28
-26.00,116.75,1960, 44.02
-26.00,116.75,1970, 45.05
-26.00,116.75,1980, 45.38
-26.00,116.75,1990, 45.05
-26.00,116.75,2000, 44.84
-26.00,116.75,2010, 47.23
-26.00,116.75,2020, 46.85
-26.00,117.00,1910, 48.88
-26.00,117.00,1920, 48.05
-26.00,117.00,1930, 44.90
-26.00,117.00,1940, 43.11
-26.00,117.00,1950, 43.63
-26.00,117.00,1960, 44.05
-26.00,117.00,1970, 44.87
-26.00,117.00,1980, 45.16
-26.00,117.00,1990, 45.00
-26.00,117.00,2000, 44.85
-26.00,117.00,2010, 47.17
-26.00,117.00,2020, 46.74
-26.00,117.25,1910, 47.82
-26.00,117.25,1920, 47.71
-26.00,117.25,1930, 44.45
-26.00,117.25,1940, 43.40
-26.00,117.25,1950, 43.59
-26.00,117.25,1960, 44.02
-26.00,117.25,1970, 44.82
-26.00,117.25,1980, 45.00
-26.00,117.25,1990, 45.06
-26.00,117.25,2000, 44.76
-26.00,117.25,2010, 46.93
-26.00,117.25,2020, 46.45
-26.00,117.50,1910, 46.21
-26.00,117.50,1920, 47.32
-26.00,117.50,1930, 44.17
-26.00,117.50,1940, 43.91
-26.00,117.50,1950, 43.65
-26.00,117.50,1960, 43.98
-26.00,117.50,1970, 44.72
-26.00,117.50,1980, 44.79
-26.00,117.50,1990, 45.07
-26.00,117.50,2000, 44.64
-26.00,117.50,2010, 46.61
-26.00,117.50,2020, 46.06
-26.00,117.75,1910, 44.86
-26.00,117.75,1920, 46.97
-26.00,117.75,1930, 44.35
-26.00,117.75,1940, 44.43
-26.00,117.75,1950, 43.78
-26.00,117.75,1960, 43.98
-26.00,117.75,1970, 44.63
-26.00,117.75,1980, 44.68
-26.00,117.75,1990, 45.17
-26.00,117.75,2000, 44.59
-26.00,117.75,2010, 46.33
-26.00,117.75,2020, 45.75
-26.00,118.00,1910, 43.54
-26.00,118.00,1920, 46.33
-26.00,118.00,1930, 44.60
-26.00,118.00,1940, 44.73
-26.00,118.00,1950, 44.06
-26.00,118.00,1960, 43.81
-26.00,118.00,1970, 44.31
-26.00,118.00,1980, 44.44
-26.00,118.00,1990, 45.08
-26.00,118.00,2000, 44.39
-26.00,118.00,2010, 46.04
-26.00,118.00,2020, 45.58
-26.00,118.25,1910, 42.29
-26.00,118.25,1920, 44.76
-26.00,118.25,1930, 44.77
-26.00,118.25,1940, 44.88
-26.00,118.25,1950, 44.27
-26.00,118.25,1960, 43.55
-26.00,118.25,1970, 43.89
-26.00,118.25,1980, 44.21
-26.00,118.25,1990, 44.89
-26.00,118.25,2000, 44.11
-26.00,118.25,2010, 45.73
-26.00,118.25,2020, 45.31
-26.00,118.50,1910, 41.38
-26.00,118.50,1920, 43.38
-26.00,118.50,1930, 44.96
-26.00,118.50,1940, 45.04
-26.00,118.50,1950, 44.49
-26.00,118.50,1960, 43.46
-26.00,118.50,1970, 43.77
-26.00,118.50,1980, 44.04
-26.00,118.50,1990, 44.79
-26.00,118.50,2000, 43.88
-26.00,118.50,2010, 45.51
-26.00,118.50,2020, 45.18
-26.00,118.75,1910, 41.04
-26.00,118.75,1920, 42.38
-26.00,118.75,1930, 45.25
-26.00,118.75,1940, 45.29
-26.00,118.75,1950, 44.84
-26.00,118.75,1960, 43.54
-26.00,118.75,1970, 43.95
-26.00,118.75,1980, 44.05
-26.00,118.75,1990, 44.94
-26.00,118.75,2000, 43.80
-26.00,118.75,2010, 45.54
-26.00,118.75,2020, 45.37
-26.00,119.00,1910, 40.50
-26.00,119.00,1920, 41.41
-26.00,119.00,1930, 45.28
-26.00,119.00,1940, 45.27
-26.00,119.00,1950, 44.94
-26.00,119.00,1960, 43.55
-26.00,119.00,1970, 44.00
-26.00,119.00,1980, 43.85
-26.00,119.00,1990, 44.92
-26.00,119.00,2000, 43.48
-26.00,119.00,2010, 45.41
-26.00,119.00,2020, 45.46
-26.00,119.25,1910, 39.83
-26.00,119.25,1920, 40.29
-26.00,119.25,1930, 45.00
-26.00,119.25,1940, 44.96
-26.00,119.25,1950, 44.75
-26.00,119.25,1960, 43.30
-26.00,119.25,1970, 43.83
-26.00,119.25,1980, 43.43
-26.00,119.25,1990, 44.83
-26.00,119.25,2000, 42.90
-26.00,119.25,2010, 45.05
-26.00,119.25,2020, 45.34
-26.00,119.50,1910, 39.74
-26.00,119.50,1920, 39.81
-26.00,119.50,1930, 45.23
-26.00,119.50,1940, 45.16
-26.00,119.50,1950, 45.04
-26.00,119.50,1960, 43.53
-26.00,119.50,1970, 44.10
-26.00,119.50,1980, 43.49
-26.00,119.50,1990, 45.41
-26.00,119.50,2000, 42.77
-26.00,119.50,2010, 45.17
-26.00,119.50,2020, 45.66
-26.00,119.75,1910, 39.48
-26.00,119.75,1920, 39.24
-26.00,119.75,1930, 45.25
-26.00,119.75,1940, 45.16
-26.00,119.75,1950, 45.11
-26.00,119.75,1960, 43.54
-26.00,119.75,1970, 44.13
-26.00,119.75,1980, 43.50
-26.00,119.75,1990, 45.88
-26.00,119.75,2000, 42.42
-26.00,119.75,2010, 45.10
-26.00,119.75,2020, 45.72
-26.00,120.00,1910, 39.69
-26.00,120.00,1920, 39.21
-26.00,120.00,1930, 45.69
-26.00,120.00,1940, 45.57
-26.00,120.00,1950, 45.60
-26.00,120.00,1960, 43.98
-26.00,120.00,1970, 44.57
-26.00,120.00,1980, 44.17
-26.00,120.00,1990, 46.74
-26.00,120.00,2000, 42.80
-26.00,120.00,2010, 45.46
-26.00,120.00,2020, 46.17
-26.00,120.25,1910, 39.49
-26.00,120.25,1920, 38.84
-26.00,120.25,1930, 45.52
-26.00,120.25,1940, 45.26
-26.00,120.25,1950, 45.48
-26.00,120.25,1960, 44.00
-26.00,120.25,1970, 44.58
-26.00,120.25,1980, 44.32
-26.00,120.25,1990, 47.00
-26.00,120.25,2000, 42.77
-26.00,120.25,2010, 45.41
-26.00,120.25,2020, 46.10
-26.00,120.50,1910, 39.56
-26.00,120.50,1920, 38.90
-26.00,120.50,1930, 45.33
-26.00,120.50,1940, 44.92
-26.00,120.50,1950, 45.11
-26.00,120.50,1960, 44.26
-26.00,120.50,1970, 44.83
-26.00,120.50,1980, 44.56
-26.00,120.50,1990, 47.23
-26.00,120.50,2000, 42.98
-26.00,120.50,2010, 45.60
-26.00,120.50,2020, 46.16
-26.00,120.75,1910, 39.48
-26.00,120.75,1920, 38.82
-26.00,120.75,1930, 45.03
-26.00,120.75,1940, 44.62
-26.00,120.75,1950, 44.60
-26.00,120.75,1960, 44.36
-26.00,120.75,1970, 44.93
-26.00,120.75,1980, 44.50
-26.00,120.75,1990, 47.12
-26.00,120.75,2000, 43.00
-26.00,120.75,2010, 45.62
-26.00,120.75,2020, 45.96
-26.00,121.00,1910, 39.67
-26.00,121.00,1920, 39.02
-26.00,121.00,1930, 45.05
-26.00,121.00,1940, 44.65
-26.00,121.00,1950, 44.43
-26.00,121.00,1960, 44.70
-26.00,121.00,1970, 45.27
-26.00,121.00,1980, 44.64
-26.00,121.00,1990, 47.26
-26.00,121.00,2000, 43.26
-26.00,121.00,2010, 45.91
-26.00,121.00,2020, 45.98
-26.00,121.25,1910, 39.43
-26.00,121.25,1920, 38.83
-26.00,121.25,1930, 44.71
-26.00,121.25,1940, 44.30
-26.00,121.25,1950, 43.90
-26.00,121.25,1960, 44.65
-26.00,121.25,1970, 45.23
-26.00,121.25,1980, 44.41
-26.00,121.25,1990, 47.04
-26.00,121.25,2000, 43.12
-26.00,121.25,2010, 45.79
-26.00,121.25,2020, 45.60
-26.00,121.50,1910, 39.52
-26.00,121.50,1920, 38.95
-26.00,121.50,1930, 44.41
-26.00,121.50,1940, 44.20
-26.00,121.50,1950, 43.92
-26.00,121.50,1960, 44.89
-26.00,121.50,1970, 45.48
-26.00,121.50,1980, 44.60
-26.00,121.50,1990, 47.18
-26.00,121.50,2000, 43.26
-26.00,121.50,2010, 46.00
-26.00,121.50,2020, 45.51
-26.00,121.75,1910, 39.64
-26.00,121.75,1920, 39.08
-26.00,121.75,1930, 43.67
-26.00,121.75,1940, 43.46
-26.00,121.75,1950, 43.75
-26.00,121.75,1960, 45.17
-26.00,121.75,1970, 45.78
-26.00,121.75,1980, 44.83
-26.00,121.75,1990, 47.29
-26.00,121.75,2000, 43.38
-26.00,121.75,2010, 46.20
-26.00,121.75,2020, 45.46
-26.00,122.00,1910, 39.75
-26.00,122.00,1920, 39.19
-26.00,122.00,1930, 43.00
-26.00,122.00,1940, 42.80
-26.00,122.00,1950, 43.26
-26.00,122.00,1960, 45.41
-26.00,122.00,1970, 46.03
-26.00,122.00,1980, 45.06
-26.00,122.00,1990, 47.32
-26.00,122.00,2000, 43.42
-26.00,122.00,2010, 46.34
-26.00,122.00,2020, 45.38
-26.00,122.25,1910, 39.75
-26.00,122.25,1920, 39.24
-26.00,122.25,1930, 42.34
-26.00,122.25,1940, 42.14
-26.00,122.25,1950, 42.74
-26.00,122.25,1960, 45.47
-26.00,122.25,1970, 46.20
-26.00,122.25,1980, 45.29
-26.00,122.25,1990, 47.20
-26.00,122.25,2000, 43.33
-26.00,122.25,2010, 46.37
-26.00,122.25,2020, 45.20
-26.00,122.50,1910, 39.62
-26.00,122.50,1920, 39.15
-26.00,122.50,1930, 41.65
-26.00,122.50,1940, 41.47
-26.00,122.50,1950, 42.17
-26.00,122.50,1960, 45.38
-26.00,122.50,1970, 46.05
-26.00,122.50,1980, 45.37
-26.00,122.50,1990, 46.93
-26.00,122.50,2000, 43.11
-26.00,122.50,2010, 46.29
-26.00,122.50,2020, 44.92
-26.00,122.75,1910, 39.37
-26.00,122.75,1920, 38.95
-26.00,122.75,1930, 40.94
-26.00,122.75,1940, 40.77
-26.00,122.75,1950, 41.54
-26.00,122.75,1960, 44.65
-26.00,122.75,1970, 45.75
-26.00,122.75,1980, 45.28
-26.00,122.75,1990, 46.97
-26.00,122.75,2000, 42.85
-26.00,122.75,2010, 46.12
-26.00,122.75,2020, 44.60
-26.00,123.00,1910, 39.37
-26.00,123.00,1920, 38.99
-26.00,123.00,1930, 40.57
-26.00,123.00,1940, 40.41
-26.00,123.00,1950, 41.22
-26.00,123.00,1960, 44.32
-26.00,123.00,1970, 45.79
-26.00,123.00,1980, 45.42
-26.00,123.00,1990, 47.41
-26.00,123.00,2000, 43.09
-26.00,123.00,2010, 46.24
-26.00,123.00,2020, 44.53
-26.00,123.25,1910, 39.09
-26.00,123.25,1920, 38.76
-26.00,123.25,1930, 39.99
-26.00,123.25,1940, 39.84
-26.00,123.25,1950, 40.68
-26.00,123.25,1960, 43.76
-26.00,123.25,1970, 45.64
-26.00,123.25,1980, 45.28
-26.00,123.25,1990, 47.58
-26.00,123.25,2000, 43.05
-26.00,123.25,2010, 46.12
-26.00,123.25,2020, 44.25
-26.00,123.50,1910, 38.84
-26.00,123.50,1920, 38.55
-26.00,123.50,1930, 39.50
-26.00,123.50,1940, 39.37
-26.00,123.50,1950, 40.22
-26.00,123.50,1960, 43.37
-26.00,123.50,1970, 45.61
-26.00,123.50,1980, 45.19
-26.00,123.50,1990, 47.75
-26.00,123.50,2000, 43.02
-26.00,123.50,2010, 46.03
-26.00,123.50,2020, 44.01
-26.00,125.00,1910, 38.39
-26.00,125.00,1920, 38.31
-26.00,125.00,1930, 38.46
-26.00,125.00,1940, 38.39
-26.00,125.00,1950, 39.20
-26.00,125.00,1960, 42.78
-26.00,125.00,1970, 46.90
-26.00,125.00,1980, 44.64
-26.00,125.00,1990, 48.95
-26.00,125.00,2000, 42.98
-26.00,125.00,2010, 46.32
-26.00,125.00,2020, 44.51
-26.00,125.25,1910, 38.41
-26.00,125.25,1920, 38.36
-26.00,125.25,1930, 38.46
-26.00,125.25,1940, 38.40
-26.00,125.25,1950, 39.20
-26.00,125.25,1960, 42.93
-26.00,125.25,1970, 46.91
-26.00,125.25,1980, 44.38
-26.00,125.25,1990, 48.80
-26.00,125.25,2000, 42.88
-26.00,125.25,2010, 46.38
-26.00,125.25,2020, 44.72
-26.00,125.50,1910, 38.17
-26.00,125.50,1920, 38.16
-26.00,125.50,1930, 38.24
-26.00,125.50,1940, 38.15
-26.00,125.50,1950, 38.98
-26.00,125.50,1960, 42.82
-26.00,125.50,1970, 46.64
-26.00,125.50,1980, 44.05
-26.00,125.50,1990, 48.27
-26.00,125.50,2000, 42.51
-26.00,125.50,2010, 46.16
-26.00,125.50,2020, 44.66
-26.00,125.75,1910, 37.77
-26.00,125.75,1920, 37.80
-26.00,125.75,1930, 37.87
-26.00,125.75,1940, 37.75
-26.00,125.75,1950, 38.60
-26.00,125.75,1960, 42.54
-26.00,125.75,1970, 46.22
-26.00,125.75,1980, 43.63
-26.00,125.75,1990, 47.29
-26.00,125.75,2000, 41.95
-26.00,125.75,2010, 45.78
-26.00,125.75,2020, 44.39
-26.00,126.00,1910, 37.82
-26.00,126.00,1920, 37.82
-26.00,126.00,1930, 37.88
-26.00,126.00,1940, 37.76
-26.00,126.00,1950, 38.61
-26.00,126.00,1960, 42.62
-26.00,126.00,1970, 46.22
-26.00,126.00,1980, 43.77
-26.00,126.00,1990, 46.67
-26.00,126.00,2000, 41.70
-26.00,126.00,2010, 45.76
-26.00,126.00,2020, 44.46
-26.00,126.25,1910, 37.80
-26.00,126.25,1920, 37.78
-26.00,126.25,1930, 37.84
-26.00,126.25,1940, 37.72
-26.00,126.25,1950, 38.58
-26.00,126.25,1960, 42.64
-26.00,126.25,1970, 46.01
-26.00,126.25,1980, 43.84
-26.00,126.25,1990, 46.10
-26.00,126.25,2000, 41.41
-26.00,126.25,2010, 45.61
-26.00,126.25,2020, 44.38
-26.00,126.50,1910, 37.67
-26.00,126.50,1920, 37.62
-26.00,126.50,1930, 37.69
-26.00,126.50,1940, 37.57
-26.00,126.50,1950, 38.44
-26.00,126.50,1960, 42.52
-26.00,126.50,1970, 45.62
-26.00,126.50,1980, 43.77
-26.00,126.50,1990, 45.49
-26.00,126.50,2000, 41.13
-26.00,126.50,2010, 45.30
-26.00,126.50,2020, 44.12
-26.00,126.75,1910, 37.32
-26.00,126.75,1920, 37.25
-26.00,126.75,1930, 37.32
-26.00,126.75,1940, 37.19
-26.00,126.75,1950, 38.15
-26.00,126.75,1960, 42.25
-26.00,126.75,1970, 45.07
-26.00,126.75,1980, 43.44
-26.00,126.75,1990, 44.77
-26.00,126.75,2000, 40.98
-26.00,126.75,2010, 44.74
-26.00,126.75,2020, 43.68
-26.00,127.00,1910, 37.29
-26.00,127.00,1920, 37.20
-26.00,127.00,1930, 37.28
-26.00,127.00,1940, 37.14
-26.00,127.00,1950, 38.20
-26.00,127.00,1960, 42.29
-26.00,127.00,1970, 44.82
-26.00,127.00,1980, 43.37
-26.00,127.00,1990, 44.47
-26.00,127.00,2000, 41.26
-26.00,127.00,2010, 44.45
-26.00,127.00,2020, 43.55
-26.00,127.75,1910, 37.54
-26.00,127.75,1920, 37.19
-26.00,127.75,1930, 37.44
-26.00,127.75,1940, 37.33
-26.00,127.75,1950, 38.47
-26.00,127.75,1960, 42.43
-26.00,127.75,1970, 43.91
-26.00,127.75,1980, 43.32
-26.00,127.75,1990, 44.38
-26.00,127.75,2000, 41.85
-26.00,127.75,2010, 43.60
-26.00,127.75,2020, 43.11
-26.00,128.00,1910, 37.57
-26.00,128.00,1920, 37.12
-26.00,128.00,1930, 37.45
-26.00,128.00,1940, 37.35
-26.00,128.00,1950, 38.47
-26.00,128.00,1960, 42.38
-26.00,128.00,1970, 43.60
-26.00,128.00,1980, 43.44
-26.00,128.00,1990, 44.41
-26.00,128.00,2000, 41.88
-26.00,128.00,2010, 43.32
-26.00,128.00,2020, 42.90
-26.00,128.25,1910, 37.22
-26.00,128.25,1920, 36.69
-26.00,128.25,1930, 37.08
-26.00,128.25,1940, 36.99
-26.00,128.25,1950, 38.09
-26.00,128.25,1960, 41.96
-26.00,128.25,1970, 43.11
-26.00,128.25,1980, 43.20
-26.00,128.25,1990, 44.08
-26.00,128.25,2000, 41.51
-26.00,128.25,2010, 42.69
-26.00,128.25,2020, 42.35
-26.00,128.50,1910, 37.29
-26.00,128.50,1920, 36.69
-26.00,128.50,1930, 37.13
-26.00,128.50,1940, 37.05
-26.00,128.50,1950, 38.09
