latitude,longitude,Year,TMm
-29.25,147.50,1910, 19.82
-29.25,147.50,1920, 19.85
-29.25,147.50,1930, 20.14
-29.25,147.50,1940, 21.06
-29.25,147.50,1950, 19.77
-29.25,147.50,1960, 19.97
-29.25,147.50,1970, 19.64
-29.25,147.50,1980, 21.40
-29.25,147.50,1990, 20.74
-29.25,147.50,2000, 20.35
-29.25,147.50,2010, 19.88
-29.25,147.50,2020, 21.36
-29.25,147.75,1910, 19.79
-29.25,147.75,1920, 19.80
-29.25,147.75,1930, 20.12
-29.25,147.75,1940, 21.07
-29.25,147.75,1950, 19.75
-29.25,147.75,1960, 19.92
-29.25,147.75,1970, 19.55
-29.25,147.75,1980, 21.35
-29.25,147.75,1990, 20.68
-29.25,147.75,2000, 20.34
-29.25,147.75,2010, 19.91
-29.25,147.75,2020, 21.36
-29.25,148.00,1910, 19.75
-29.25,148.00,1920, 19.75
-29.25,148.00,1930, 20.10
-29.25,148.00,1940, 21.07
-29.25,148.00,1950, 19.73
-29.25,148.00,1960, 19.83
-29.25,148.00,1970, 19.43
-29.25,148.00,1980, 21.29
-29.25,148.00,1990, 20.61
-29.25,148.00,2000, 20.30
-29.25,148.00,2010, 19.88
-29.25,148.00,2020, 21.32
-29.25,148.25,1910, 19.82
-29.25,148.25,1920, 19.80
-29.25,148.25,1930, 20.16
-29.25,148.25,1940, 21.15
-29.25,148.25,1950, 19.79
-29.25,148.25,1960, 19.79
-29.25,148.25,1970, 19.39
-29.25,148.25,1980, 21.29
-29.25,148.25,1990, 20.60
-29.25,148.25,2000, 20.32
-29.25,148.25,2010, 19.90
-29.25,148.25,2020, 21.31
-29.25,148.50,1910, 19.83
-29.25,148.50,1920, 19.77
-29.25,148.50,1930, 20.15
-29.25,148.50,1940, 21.15
-29.25,148.50,1950, 19.79
-29.25,148.50,1960, 19.65
-29.25,148.50,1970, 19.31
-29.25,148.50,1980, 21.24
-29.25,148.50,1990, 20.52
-29.25,148.50,2000, 20.28
-29.25,148.50,2010, 19.85
-29.25,148.50,2020, 21.21
-29.25,148.75,1910, 19.88
-29.25,148.75,1920, 19.78
-29.25,148.75,1930, 20.17
-29.25,148.75,1940, 21.17
-29.25,148.75,1950, 19.86
-29.25,148.75,1960, 19.54
-29.25,148.75,1970, 19.36
-29.25,148.75,1980, 21.31
-29.25,148.75,1990, 20.55
-29.25,148.75,2000, 20.34
-29.25,148.75,2010, 19.90
-29.25,148.75,2020, 21.22
-29.25,149.00,1910, 19.76
-29.25,149.00,1920, 19.59
-29.25,149.00,1930, 19.99
-29.25,149.00,1940, 20.99
-29.25,149.00,1950, 19.78
-29.25,149.00,1960, 19.21
-29.25,149.00,1970, 19.33
-29.25,149.00,1980, 21.26
-29.25,149.00,1990, 20.45
-29.25,149.00,2000, 20.28
-29.25,149.00,2010, 19.84
-29.25,149.00,2020, 21.12
-29.25,149.25,1910, 19.68
-29.25,149.25,1920, 19.39
-29.25,149.25,1930, 19.80
-29.25,149.25,1940, 20.79
-29.25,149.25,1950, 19.73
-29.25,149.25,1960, 18.83
-29.25,149.25,1970, 19.40
-29.25,149.25,1980, 21.23
-29.25,149.25,1990, 20.36
-29.25,149.25,2000, 20.19
-29.25,149.25,2010, 19.76
-29.25,149.25,2020, 21.07
-29.25,149.50,1910, 19.49
-29.25,149.50,1920, 19.15
-29.25,149.50,1930, 19.56
-29.25,149.50,1940, 20.55
-29.25,149.50,1950, 19.65
-29.25,149.50,1960, 18.53
-29.25,149.50,1970, 19.38
-29.25,149.50,1980, 21.15
-29.25,149.50,1990, 20.23
-29.25,149.50,2000, 20.03
-29.25,149.50,2010, 19.66
-29.25,149.50,2020, 20.99
-29.25,149.75,1910, 19.20
-29.25,149.75,1920, 18.87
-29.25,149.75,1930, 19.28
-29.25,149.75,1940, 20.26
-29.25,149.75,1950, 19.55
-29.25,149.75,1960, 18.35
-29.25,149.75,1970, 19.22
-29.25,149.75,1980, 20.99
-29.25,149.75,1990, 20.05
-29.25,149.75,2000, 19.82
-29.25,149.75,2010, 19.53
-29.25,149.75,2020, 20.84
-29.25,150.00,1910, 18.92
-29.25,150.00,1920, 18.61
-29.25,150.00,1930, 19.03
-29.25,150.00,1940, 19.99
-29.25,150.00,1950, 19.45
-29.25,150.00,1960, 18.20
-29.25,150.00,1970, 18.97
-29.25,150.00,1980, 20.72
-29.25,150.00,1990, 19.81
-29.25,150.00,2000, 19.58
-29.25,150.00,2010, 19.37
-29.25,150.00,2020, 20.62
-29.25,150.25,1910, 18.26
-29.25,150.25,1920, 17.98
-29.25,150.25,1930, 18.42
-29.25,150.25,1940, 19.37
-29.25,150.25,1950, 19.02
-29.25,150.25,1960, 17.73
-29.25,150.25,1970, 18.30
-29.25,150.25,1980, 20.03
-29.25,150.25,1990, 19.20
-29.25,150.25,2000, 19.00
-29.25,150.25,2010, 18.86
-29.25,150.25,2020, 20.01
-29.25,150.50,1910, 17.45
-29.25,150.50,1920, 17.22
-29.25,150.50,1930, 17.68
-29.25,150.50,1940, 18.64
-29.25,150.50,1950, 18.47
-29.25,150.50,1960, 17.19
-29.25,150.50,1970, 17.48
-29.25,150.50,1980, 19.20
-29.25,150.50,1990, 18.48
-29.25,150.50,2000, 18.30
-29.25,150.50,2010, 18.26
-29.25,150.50,2020, 19.27
-29.25,150.75,1910, 17.06
-29.25,150.75,1920, 16.91
-29.25,150.75,1930, 17.41
-29.25,150.75,1940, 18.36
-29.25,150.75,1950, 18.34
-29.25,150.75,1960, 17.12
-29.25,150.75,1970, 17.14
-29.25,150.75,1980, 18.86
-29.25,150.75,1990, 18.20
-29.25,150.75,2000, 18.04
-29.25,150.75,2010, 18.06
-29.25,150.75,2020, 18.97
-29.25,151.00,1910, 16.46
-29.25,151.00,1920, 16.37
-29.25,151.00,1930, 16.88
-29.25,151.00,1940, 17.80
-29.25,151.00,1950, 17.89
-29.25,151.00,1960, 16.71
-29.25,151.00,1970, 16.55
-29.25,151.00,1980, 18.29
-29.25,151.00,1990, 17.64
-29.25,151.00,2000, 17.50
-29.25,151.00,2010, 17.53
-29.25,151.00,2020, 18.39
-29.25,151.25,1910, 15.63
-29.25,151.25,1920, 15.57
-29.25,151.25,1930, 16.07
-29.25,151.25,1940, 16.92
-29.25,151.25,1950, 17.10
-29.25,151.25,1960, 15.86
-29.25,151.25,1970, 15.70
-29.25,151.25,1980, 17.44
-29.25,151.25,1990, 16.80
-29.25,151.25,2000, 16.66
-29.25,151.25,2010, 16.67
-29.25,151.25,2020, 17.49
-29.25,151.50,1910, 14.26
-29.25,151.50,1920, 14.15
-29.25,151.50,1930, 14.61
-29.25,151.50,1940, 15.34
-29.25,151.50,1950, 15.54
-29.25,151.50,1960, 14.27
-29.25,151.50,1970, 14.21
-29.25,151.50,1980, 15.93
-29.25,151.50,1990, 15.30
-29.25,151.50,2000, 15.16
-29.25,151.50,2010, 15.11
-29.25,151.50,2020, 15.89
-29.25,151.75,1910, 13.20
-29.25,151.75,1920, 13.04
-29.25,151.75,1930, 13.43
-29.25,151.75,1940, 14.04
-29.25,151.75,1950, 14.22
-29.25,151.75,1960, 12.97
-29.25,151.75,1970, 13.01
-29.25,151.75,1980, 14.68
-29.25,151.75,1990, 14.09
-29.25,151.75,2000, 13.94
-29.25,151.75,2010, 13.81
-29.25,151.75,2020, 14.57
-29.25,152.00,1910, 14.36
-29.25,152.00,1920, 14.14
-29.25,152.00,1930, 14.48
-29.25,152.00,1940, 14.96
-29.25,152.00,1950, 15.12
-29.25,152.00,1960, 13.98
-29.25,152.00,1970, 14.02
-29.25,152.00,1980, 15.58
-29.25,152.00,1990, 15.04
-29.25,152.00,2000, 14.87
-29.25,152.00,2010, 14.69
-29.25,152.00,2020, 15.45
-29.25,152.25,1910, 16.88
-29.25,152.25,1920, 16.63
-29.25,152.25,1930, 16.92
-29.25,152.25,1940, 17.28
-29.25,152.25,1950, 17.34
-29.25,152.25,1960, 16.38
-29.25,152.25,1970, 16.32
-29.25,152.25,1980, 17.82
-29.25,152.25,1990, 17.32
-29.25,152.25,2000, 17.11
-29.25,152.25,2010, 16.95
-29.25,152.25,2020, 17.72
-29.25,152.50,1910, 17.75
-29.25,152.50,1920, 17.48
-29.25,152.50,1930, 17.71
-29.25,152.50,1940, 17.97
-29.25,152.50,1950, 17.98
-29.25,152.50,1960, 17.18
-29.25,152.50,1970, 17.09
-29.25,152.50,1980, 18.44
-29.25,152.50,1990, 17.95
-29.25,152.50,2000, 17.70
-29.25,152.50,2010, 17.66
-29.25,152.50,2020, 18.40
-29.25,152.75,1910, 19.24
-29.25,152.75,1920, 18.97
-29.25,152.75,1930, 19.14
-29.25,152.75,1940, 19.28
-29.25,152.75,1950, 19.27
-29.25,152.75,1960, 18.51
-29.25,152.75,1970, 18.53
-29.25,152.75,1980, 19.66
-29.25,152.75,1990, 19.18
-29.25,152.75,2000, 18.89
-29.25,152.75,2010, 19.03
-29.25,152.75,2020, 19.67
-29.25,153.00,1910, 20.34
-29.25,153.00,1920, 20.04
-29.25,153.00,1930, 20.19
-29.25,153.00,1940, 20.23
-29.25,153.00,1950, 20.21
-29.25,153.00,1960, 19.45
-29.25,153.00,1970, 19.58
-29.25,153.00,1980, 20.51
-29.25,153.00,1990, 20.08
-29.25,153.00,2000, 19.77
-29.25,153.00,2010, 20.03
-29.25,153.00,2020, 20.57
-29.25,153.25,1910, 21.41
-29.25,153.25,1920, 21.08
-29.25,153.25,1930, 21.21
-29.25,153.25,1940, 21.19
-29.25,153.25,1950, 21.15
-29.25,153.25,1960, 20.39
-29.25,153.25,1970, 20.60
-29.25,153.25,1980, 21.45
-29.25,153.25,1990, 21.10
-29.25,153.25,2000, 20.77
-29.25,153.25,2010, 21.11
-29.25,153.25,2020, 21.57
-29.00,114.75,1910, 19.69
-29.00,114.75,1920, 19.92
-29.00,114.75,1930, 20.12
-29.00,114.75,1940, 20.32
-29.00,114.75,1950, 20.08
-29.00,114.75,1960, 19.22
-29.00,114.75,1970, 19.96
-29.00,114.75,1980, 19.90
-29.00,114.75,1990, 19.53
-29.00,114.75,2000, 20.81
-29.00,114.75,2010, 20.47
-29.00,114.75,2020, 20.89
-29.00,115.00,1910, 18.96
-29.00,115.00,1920, 19.18
-29.00,115.00,1930, 19.42
-29.00,115.00,1940, 19.56
-29.00,115.00,1950, 19.40
-29.00,115.00,1960, 18.55
-29.00,115.00,1970, 19.31
-29.00,115.00,1980, 19.25
-29.00,115.00,1990, 18.69
-29.00,115.00,2000, 19.98
-29.00,115.00,2010, 19.96
-29.00,115.00,2020, 20.29
-29.00,115.25,1910, 19.12
-29.00,115.25,1920, 19.32
-29.00,115.25,1930, 19.61
-29.00,115.25,1940, 19.69
-29.00,115.25,1950, 19.60
-29.00,115.25,1960, 18.76
-29.00,115.25,1970, 19.54
-29.00,115.25,1980, 19.49
-29.00,115.25,1990, 18.73
-29.00,115.25,2000, 19.97
-29.00,115.25,2010, 20.33
-29.00,115.25,2020, 20.59
-29.00,115.50,1910, 19.65
-29.00,115.50,1920, 19.85
-29.00,115.50,1930, 20.18
-29.00,115.50,1940, 20.24
-29.00,115.50,1950, 20.17
-29.00,115.50,1960, 19.36
-29.00,115.50,1970, 20.14
-29.00,115.50,1980, 20.14
-29.00,115.50,1990, 19.25
-29.00,115.50,2000, 20.36
-29.00,115.50,2010, 21.01
-29.00,115.50,2020, 21.24
-29.00,115.75,1910, 19.26
-29.00,115.75,1920, 19.48
-29.00,115.75,1930, 19.82
-29.00,115.75,1940, 19.90
-29.00,115.75,1950, 19.80
-29.00,115.75,1960, 19.04
-29.00,115.75,1970, 19.80
-29.00,115.75,1980, 19.89
-29.00,115.75,1990, 18.97
-29.00,115.75,2000, 19.91
-29.00,115.75,2010, 20.68
-29.00,115.75,2020, 20.95
-29.00,116.00,1910, 19.42
-29.00,116.00,1920, 19.66
-29.00,116.00,1930, 20.02
-29.00,116.00,1940, 20.15
-29.00,116.00,1950, 19.98
-29.00,116.00,1960, 19.26
-29.00,116.00,1970, 20.01
-29.00,116.00,1980, 20.18
-29.00,116.00,1990, 19.30
-29.00,116.00,2000, 20.05
-29.00,116.00,2010, 20.87
-29.00,116.00,2020, 21.17
-29.00,116.25,1910, 19.52
-29.00,116.25,1920, 19.77
-29.00,116.25,1930, 20.16
-29.00,116.25,1940, 20.33
-29.00,116.25,1950, 20.06
-29.00,116.25,1960, 19.37
-29.00,116.25,1970, 20.13
-29.00,116.25,1980, 20.29
-29.00,116.25,1990, 19.49
-29.00,116.25,2000, 20.04
-29.00,116.25,2010, 20.88
-29.00,116.25,2020, 21.23
-29.00,116.50,1910, 19.63
-29.00,116.50,1920, 19.90
-29.00,116.50,1930, 20.32
-29.00,116.50,1940, 20.53
-29.00,116.50,1950, 20.17
-29.00,116.50,1960, 19.48
-29.00,116.50,1970, 20.25
-29.00,116.50,1980, 20.38
-29.00,116.50,1990, 19.65
-29.00,116.50,2000, 20.03
-29.00,116.50,2010, 20.91
-29.00,116.50,2020, 21.28
-29.00,116.75,1910, 19.34
-29.00,116.75,1920, 19.63
-29.00,116.75,1930, 20.09
-29.00,116.75,1940, 20.26
-29.00,116.75,1950, 19.89
-29.00,116.75,1960, 19.18
-29.00,116.75,1970, 19.97
-29.00,116.75,1980, 20.08
-29.00,116.75,1990, 19.39
-29.00,116.75,2000, 19.64
-29.00,116.75,2010, 20.59
-29.00,116.75,2020, 20.98
-29.00,117.00,1910, 19.76
-29.00,117.00,1920, 20.06
-29.00,117.00,1930, 20.57
-29.00,117.00,1940, 20.63
-29.00,117.00,1950, 20.34
-29.00,117.00,1960, 19.55
-29.00,117.00,1970, 20.38
-29.00,117.00,1980, 20.48
-29.00,117.00,1990, 19.82
-29.00,117.00,2000, 20.01
-29.00,117.00,2010, 21.06
-29.00,117.00,2020, 21.44
-29.00,117.25,1910, 20.06
-29.00,117.25,1920, 20.36
-29.00,117.25,1930, 20.90
-29.00,117.25,1940, 20.91
-29.00,117.25,1950, 20.66
-29.00,117.25,1960, 19.76
-29.00,117.25,1970, 20.64
-29.00,117.25,1980, 20.75
-29.00,117.25,1990, 20.14
-29.00,117.25,2000, 20.25
-29.00,117.25,2010, 21.39
-29.00,117.25,2020, 21.77
-29.00,117.50,1910, 20.00
-29.00,117.50,1920, 20.30
-29.00,117.50,1930, 20.89
-29.00,117.50,1940, 20.88
-29.00,117.50,1950, 20.62
-29.00,117.50,1960, 19.63
-29.00,117.50,1970, 20.56
-29.00,117.50,1980, 20.67
-29.00,117.50,1990, 20.09
-29.00,117.50,2000, 20.12
-29.00,117.50,2010, 21.33
-29.00,117.50,2020, 21.71
-29.00,117.75,1910, 19.77
-29.00,117.75,1920, 20.05
-29.00,117.75,1930, 20.68
-29.00,117.75,1940, 20.69
-29.00,117.75,1950, 20.39
-29.00,117.75,1960, 19.35
-29.00,117.75,1970, 20.32
-29.00,117.75,1980, 20.42
-29.00,117.75,1990, 19.87
-29.00,117.75,2000, 19.80
-29.00,117.75,2010, 21.09
-29.00,117.75,2020, 21.48
-29.00,118.00,1910, 19.81
-29.00,118.00,1920, 20.07
-29.00,118.00,1930, 20.74
-29.00,118.00,1940, 20.77
-29.00,118.00,1950, 20.43
-29.00,118.00,1960, 19.35
-29.00,118.00,1970, 20.36
-29.00,118.00,1980, 20.48
-29.00,118.00,1990, 19.94
-29.00,118.00,2000, 19.76
-29.00,118.00,2010, 21.12
-29.00,118.00,2020, 21.52
-29.00,118.25,1910, 19.78
-29.00,118.25,1920, 20.00
-29.00,118.25,1930, 20.71
-29.00,118.25,1940, 20.77
-29.00,118.25,1950, 20.39
-29.00,118.25,1960, 19.29
-29.00,118.25,1970, 20.32
-29.00,118.25,1980, 20.48
-29.00,118.25,1990, 19.93
-29.00,118.25,2000, 19.67
-29.00,118.25,2010, 21.08
-29.00,118.25,2020, 21.49
-29.00,118.50,1910, 19.45
-29.00,118.50,1920, 19.64
-29.00,118.50,1930, 20.37
-29.00,118.50,1940, 20.46
-29.00,118.50,1950, 20.06
-29.00,118.50,1960, 18.93
-29.00,118.50,1970, 19.97
-29.00,118.50,1980, 20.21
-29.00,118.50,1990, 19.59
-29.00,118.50,2000, 19.31
-29.00,118.50,2010, 20.71
-29.00,118.50,2020, 21.09
-29.00,118.75,1910, 19.38
-29.00,118.75,1920, 19.53
-29.00,118.75,1930, 20.28
-29.00,118.75,1940, 20.41
-29.00,118.75,1950, 19.98
-29.00,118.75,1960, 18.83
-29.00,118.75,1970, 19.87
-29.00,118.75,1980, 20.21
-29.00,118.75,1990, 19.53
-29.00,118.75,2000, 19.21
-29.00,118.75,2010, 20.61
-29.00,118.75,2020, 20.98
-29.00,119.00,1910, 19.54
-29.00,119.00,1920, 19.66
-29.00,119.00,1930, 20.42
-29.00,119.00,1940, 20.58
-29.00,119.00,1950, 20.14
-29.00,119.00,1960, 18.96
-29.00,119.00,1970, 20.00
-29.00,119.00,1980, 20.44
-29.00,119.00,1990, 19.69
-29.00,119.00,2000, 19.36
-29.00,119.00,2010, 20.78
-29.00,119.00,2020, 21.12
-29.00,119.25,1910, 19.56
-29.00,119.25,1920, 19.66
-29.00,119.25,1930, 20.42
-29.00,119.25,1940, 20.61
-29.00,119.25,1950, 20.18
-29.00,119.25,1960, 18.95
-29.00,119.25,1970, 20.01
-29.00,119.25,1980, 20.51
-29.00,119.25,1990, 19.73
-29.00,119.25,2000, 19.35
-29.00,119.25,2010, 20.83
-29.00,119.25,2020, 21.14
-29.00,119.50,1910, 19.64
-29.00,119.50,1920, 19.73
-29.00,119.50,1930, 20.48
-29.00,119.50,1940, 20.68
-29.00,119.50,1950, 20.29
-29.00,119.50,1960, 19.01
-29.00,119.50,1970, 20.11
-29.00,119.50,1980, 20.61
-29.00,119.50,1990, 19.82
-29.00,119.50,2000, 19.40
-29.00,119.50,2010, 20.93
-29.00,119.50,2020, 21.23
-29.00,119.75,1910, 19.79
-29.00,119.75,1920, 19.88
-29.00,119.75,1930, 20.60
-29.00,119.75,1940, 20.81
-29.00,119.75,1950, 20.47
-29.00,119.75,1960, 19.14
-29.00,119.75,1970, 20.29
-29.00,119.75,1980, 20.78
-29.00,119.75,1990, 19.98
-29.00,119.75,2000, 19.52
-29.00,119.75,2010, 21.07
-29.00,119.75,2020, 21.38
-29.00,120.00,1910, 19.73
-29.00,120.00,1920, 19.83
-29.00,120.00,1930, 20.53
-29.00,120.00,1940, 20.73
-29.00,120.00,1950, 20.46
-29.00,120.00,1960, 19.08
-29.00,120.00,1970, 20.29
-29.00,120.00,1980, 20.73
-29.00,120.00,1990, 19.95
-29.00,120.00,2000, 19.45
-29.00,120.00,2010, 20.99
-29.00,120.00,2020, 21.34
-29.00,120.25,1910, 19.60
-29.00,120.25,1920, 19.72
-29.00,120.25,1930, 20.38
-29.00,120.25,1940, 20.57
-29.00,120.25,1950, 20.38
-29.00,120.25,1960, 18.96
-29.00,120.25,1970, 20.19
-29.00,120.25,1980, 20.59
-29.00,120.25,1990, 19.85
-29.00,120.25,2000, 19.29
-29.00,120.25,2010, 20.77
-29.00,120.25,2020, 21.21
-29.00,120.50,1910, 19.81
-29.00,120.50,1920, 19.96
-29.00,120.50,1930, 20.59
-29.00,120.50,1940, 20.75
-29.00,120.50,1950, 20.66
-29.00,120.50,1960, 19.22
-29.00,120.50,1970, 20.41
-29.00,120.50,1980, 20.76
-29.00,120.50,1990, 20.08
-29.00,120.50,2000, 19.44
-29.00,120.50,2010, 20.87
-29.00,120.50,2020, 21.38
-29.00,120.75,1910, 20.01
-29.00,120.75,1920, 20.18
-29.00,120.75,1930, 20.78
-29.00,120.75,1940, 20.91
-29.00,120.75,1950, 20.91
-29.00,120.75,1960, 19.48
-29.00,120.75,1970, 20.60
-29.00,120.75,1980, 20.92
-29.00,120.75,1990, 20.28
-29.00,120.75,2000, 19.55
-29.00,120.75,2010, 20.98
-29.00,120.75,2020, 21.49
-29.00,121.00,1910, 20.01
-29.00,121.00,1920, 20.21
-29.00,121.00,1930, 20.78
-29.00,121.00,1940, 20.87
-29.00,121.00,1950, 20.96
-29.00,121.00,1960, 19.53
-29.00,121.00,1970, 20.59
-29.00,121.00,1980, 20.88
-29.00,121.00,1990, 20.26
-29.00,121.00,2000, 19.48
-29.00,121.00,2010, 20.90
-29.00,121.00,2020, 21.44
-29.00,121.25,1910, 20.27
-29.00,121.25,1920, 20.50
-29.00,121.25,1930, 21.05
-29.00,121.25,1940, 21.11
-29.00,121.25,1950, 21.27
-29.00,121.25,1960, 19.83
-29.00,121.25,1970, 20.84
-29.00,121.25,1980, 21.08
-29.00,121.25,1990, 20.48
-29.00,121.25,2000, 19.68
-29.00,121.25,2010, 21.08
-29.00,121.25,2020, 21.66
-29.00,121.50,1910, 20.38
-29.00,121.50,1920, 20.62
-29.00,121.50,1930, 21.15
-29.00,121.50,1940, 21.19
-29.00,121.50,1950, 21.40
-29.00,121.50,1960, 19.95
-29.00,121.50,1970, 20.92
-29.00,121.50,1980, 21.17
-29.00,121.50,1990, 20.59
-29.00,121.50,2000, 19.78
-29.00,121.50,2010, 21.16
-29.00,121.50,2020, 21.80
-29.00,121.75,1910, 20.13
-29.00,121.75,1920, 20.40
-29.00,121.75,1930, 20.91
-29.00,121.75,1940, 20.93
-29.00,121.75,1950, 21.17
-29.00,121.75,1960, 19.72
-29.00,121.75,1970, 20.64
-29.00,121.75,1980, 20.93
-29.00,121.75,1990, 20.39
-29.00,121.75,2000, 19.58
-29.00,121.75,2010, 20.94
-29.00,121.75,2020, 21.65
-29.00,122.00,1910, 19.84
-29.00,122.00,1920, 20.11
-29.00,122.00,1930, 20.61
-29.00,122.00,1940, 20.61
-29.00,122.00,1950, 20.88
-29.00,122.00,1960, 19.38
-29.00,122.00,1970, 20.32
-29.00,122.00,1980, 20.62
-29.00,122.00,1990, 20.13
-29.00,122.00,2000, 19.34
-29.00,122.00,2010, 20.67
-29.00,122.00,2020, 21.46
-29.00,122.25,1910, 19.95
-29.00,122.25,1920, 20.22
-29.00,122.25,1930, 20.73
-29.00,122.25,1940, 20.70
-29.00,122.25,1950, 20.99
-29.00,122.25,1960, 19.38
-29.00,122.25,1970, 20.45
-29.00,122.25,1980, 20.71
-29.00,122.25,1990, 20.28
-29.00,122.25,2000, 19.50
-29.00,122.25,2010, 20.82
-29.00,122.25,2020, 21.67
-29.00,122.50,1910, 19.68
-29.00,122.50,1920, 19.95
-29.00,122.50,1930, 20.46
-29.00,122.50,1940, 20.42
-29.00,122.50,1950, 20.72
-29.00,122.50,1960, 19.04
-29.00,122.50,1970, 20.17
-29.00,122.50,1980, 20.40
-29.00,122.50,1990, 20.05
-29.00,122.50,2000, 19.26
-29.00,122.50,2010, 20.57
-29.00,122.50,2020, 21.46
-29.00,122.75,1910, 19.15
-29.00,122.75,1920, 19.41
-29.00,122.75,1930, 19.93
-29.00,122.75,1940, 19.87
-29.00,122.75,1950, 20.18
-29.00,122.75,1960, 18.47
-29.00,122.75,1970, 19.60
-29.00,122.75,1980, 19.85
-29.00,122.75,1990, 19.57
-29.00,122.75,2000, 18.77
-29.00,122.75,2010, 20.06
-29.00,122.75,2020, 20.97
-29.00,123.00,1910, 19.55
-29.00,123.00,1920, 19.80
-29.00,123.00,1930, 20.32
-29.00,123.00,1940, 20.26
-29.00,123.00,1950, 20.57
-29.00,123.00,1960, 18.86
-29.00,123.00,1970, 19.95
-29.00,123.00,1980, 20.23
-29.00,123.00,1990, 20.02
-29.00,123.00,2000, 19.17
-29.00,123.00,2010, 20.46
-29.00,123.00,2020, 21.37
-29.00,130.25,1910, 19.55
-29.00,130.25,1920, 18.97
-29.00,130.25,1930, 19.47
-29.00,130.25,1940, 19.22
-29.00,130.25,1950, 19.43
-29.00,130.25,1960, 18.89
-29.00,130.25,1970, 19.37
-29.00,130.25,1980, 20.66
-29.00,130.25,1990, 19.68
-29.00,130.25,2000, 19.84
-29.00,130.25,2010, 19.45
-29.00,130.25,2020, 20.72
-29.00,130.50,1910, 19.58
-29.00,130.50,1920, 19.04
-29.00,130.50,1930, 19.56
-29.00,130.50,1940, 19.29
-29.00,130.50,1950, 19.53
-29.00,130.50,1960, 18.99
-29.00,130.50,1970, 19.44
-29.00,130.50,1980, 20.75
-29.00,130.50,1990, 19.76
-29.00,130.50,2000, 19.92
-29.00,130.50,2010, 19.47
-29.00,130.50,2020, 20.75
-29.00,130.75,1910, 19.58
-29.00,130.75,1920, 19.09
-29.00,130.75,1930, 19.62
-29.00,130.75,1940, 19.33
-29.00,130.75,1950, 19.59
-29.00,130.75,1960, 19.06
-29.00,130.75,1970, 19.48
-29.00,130.75,1980, 20.80
-29.00,130.75,1990, 19.82
-29.00,130.75,2000, 19.97
-29.00,130.75,2010, 19.46
-29.00,130.75,2020, 20.74
-29.00,131.00,1910, 19.44
-29.00,131.00,1920, 19.00
-29.00,131.00,1930, 19.56
-29.00,131.00,1940, 19.24
-29.00,131.00,1950, 19.52
-29.00,131.00,1960, 18.99
-29.00,131.00,1970, 19.39
-29.00,131.00,1980, 20.70
-29.00,131.00,1990, 19.75
-29.00,131.00,2000, 19.88
-29.00,131.00,2010, 19.34
-29.00,131.00,2020, 20.60
-29.00,131.25,1910, 19.19
-29.00,131.25,1920, 18.79
-29.00,131.25,1930, 19.39
-29.00,131.25,1940, 19.04
-29.00,131.25,1950, 19.33
-29.00,131.25,1960, 18.80
-29.00,131.25,1970, 19.19
-29.00,131.25,1980, 20.48
-29.00,131.25,1990, 19.56
-29.00,131.25,2000, 19.68
-29.00,131.25,2010, 19.09
-29.00,131.25,2020, 20.33
-29.00,134.25,1910, 19.79
-29.00,134.25,1920, 19.84
-29.00,134.25,1930, 20.67
-29.00,134.25,1940, 20.23
-29.00,134.25,1950, 20.40
-29.00,134.25,1960, 20.26
-29.00,134.25,1970, 20.40
-29.00,134.25,1980, 21.48
-29.00,134.25,1990, 21.28
-29.00,134.25,2000, 20.95
-29.00,134.25,2010, 20.19
-29.00,134.25,2020, 20.84
-29.00,134.50,1910, 19.74
-29.00,134.50,1920, 19.83
-29.00,134.50,1930, 20.68
-29.00,134.50,1940, 20.23
-29.00,134.50,1950, 20.38
-29.00,134.50,1960, 20.30
-29.00,134.50,1970, 20.40
-29.00,134.50,1980, 21.50
-29.00,134.50,1990, 21.33
-29.00,134.50,2000, 20.99
-29.00,134.50,2010, 20.22
-29.00,134.50,2020, 20.84
-29.00,134.75,1910, 19.65
-29.00,134.75,1920, 19.79
-29.00,134.75,1930, 20.65
-29.00,134.75,1940, 20.18
-29.00,134.75,1950, 20.33
-29.00,134.75,1960, 20.29
-29.00,134.75,1970, 20.36
-29.00,134.75,1980, 21.48
-29.00,134.75,1990, 21.35
-29.00,134.75,2000, 21.01
-29.00,134.75,2010, 20.21
-29.00,134.75,2020, 20.79
-29.00,135.00,1910, 19.93
-29.00,135.00,1920, 20.11
-29.00,135.00,1930, 20.98
-29.00,135.00,1940, 20.50
-29.00,135.00,1950, 20.61
-29.00,135.00,1960, 20.61
-29.00,135.00,1970, 20.66
-29.00,135.00,1980, 21.80
-29.00,135.00,1990, 21.69
-29.00,135.00,2000, 21.35
-29.00,135.00,2010, 20.53
-29.00,135.00,2020, 21.09
-29.00,135.25,1910, 20.00
-29.00,135.25,1920, 20.24
-29.00,135.25,1930, 21.14
-29.00,135.25,1940, 20.63
-29.00,135.25,1950, 20.70
-29.00,135.25,1960, 20.73
-29.00,135.25,1970, 20.77
-29.00,135.25,1980, 21.93
-29.00,135.25,1990, 21.83
-29.00,135.25,2000, 21.50
-29.00,135.25,2010, 20.66
-29.00,135.25,2020, 21.20
-29.00,135.50,1910, 19.95
-29.00,135.50,1920, 20.24
-29.00,135.50,1930, 21.15
-29.00,135.50,1940, 20.62
-29.00,135.50,1950, 20.67
-29.00,135.50,1960, 20.73
