ignition_date,area,lon,lat
1964,1787,142.3016126156673,-37.1537582134039
1964,109,142.58880435318258,-37.194024631302824
1964,2588,142.26752381752198,-37.4190370917597
1964,4,146.9171916330469,-37.74215094191267
1964,334,141.00657294030927,-36.848746730328976
1964,836,142.46515372679642,-37.09938842895989
1964,1179,142.5241578612757,-37.10643285030134
1964,1111,143.92929664557602,-38.55385559417324
1964,670,143.87066056431766,-38.578534915540864
1964,163,148.54850267079368,-37.58209325582083
1964,165,148.60975556723804,-37.78291923817585
1964,271,143.65041295323263,-36.988017326863876
1964,231,144.34975874554607,-37.19418765560599
1964,1132,145.87418753911922,-36.25594862662387
1964,145,146.83691818346003,-37.615908608775456
1964,1177,145.872244806096,-36.43222172132109
1965,61,148.13876383224235,-37.76143726767285
1965,30,145.179550105143,-37.67449710167199
1965,3855,141.9025059069007,-38.07525402248959
1965,720,141.3101502669813,-37.69046200770174
1965,27,149.49658386137548,-37.430547746581105
1965,1264,141.32611023252431,-37.388865317030294
1965,234,149.72157788741902,-37.53141270478597
1965,1133,149.50994294585263,-37.46884614351706
1965,201,146.21597090377452,-36.30132758629261
1965,38,141.80323806438122,-34.86387008845354
1965,12,148.96453975114625,-37.37146457922895
1965,44,148.05833865077497,-37.80503374876261
1965,40,142.0511920445842,-34.85623638301755
1965,328,148.02347793742516,-37.80904255949938
1965,243,148.17485007196646,-37.57865423109305
1965,47,141.78314916225358,-34.843978793007814
1965,144,148.24249444523187,-37.784877586376275
1965,93,148.05001041148756,-37.78186616622315
1965,146,148.2388456068017,-37.75169377376985
1965,81,148.2247460422856,-37.72817745209034
1965,275,148.23831125745966,-37.70617286594336
1965,53,148.17971259673723,-37.70015555474502
1965,228,148.00128879194588,-37.64223774024453
1965,102,148.16148175849412,-37.461337957038275
1965,433,148.20902266313504,-37.627248093027404
1965,344,141.15754277913842,-34.713034729964825
1965,57,148.19235261714945,-37.60098371422861
1965,100,148.22966676701586,-37.3999244863329
1965,596,141.89220964112738,-34.656643800950434
1965,86,141.3011062621232,-34.69133450103271
1965,5209,141.70935073668247,-34.7467494119543
1965,2030,141.91836126525158,-34.694795297454846
1965,11064,141.46138934450968,-34.59379827773669
1965,37,148.12540184983516,-37.31230597258753
1965,133,148.13877005381215,-37.57817989163781
1965,13,148.034291189107,-37.550427005345405
1965,52,148.00606922644366,-37.54732679850248
1965,96,148.01908714555603,-37.550003055393056
1965,1307,148.07567815058007,-37.50612447185324
1965,45,148.1263377684878,-37.35909615434265
1965,14,148.11468205754323,-37.35007484877762
1965,33,148.12178391714647,-37.32620122045966
1965,18,148.0852963188989,-37.32513714961436
1965,46,148.1014347471201,-37.324508057452036
1965,90,148.24934072112652,-37.3044720991689
1965,17,148.09291302491837,-37.2739843204436
1965,61,148.06816547513017,-37.23431423304999
1965,11,148.0550292747805,-37.22470241637885
1965,26,148.02864322526756,-37.21780555013815
1965,2389,148.30676829866292,-37.21496138300653
1965,18,146.4404874189733,-38.946338504660716
1965,207,148.3090731753713,-37.182453863652455
1965,555,141.67169980837525,-34.587849841919635
1965,130,148.285195818642,-37.14363029480416
1965,5,149.47100398632696,-37.33578235884505
1965,531,141.69898039705913,-34.55197696488074
1965,1662,143.75809059783413,-37.61176281941643
1965,1667,144.59761966268115,-37.24141802644386
1965,618,144.67634965088962,-37.222802127242225
1965,11847,143.81126697147184,-36.67657985824324
1965,17,148.27004558581498,-37.09095088707455
1965,87,148.5648089904463,-37.55448391902111
1965,2169,144.31283958322658,-37.51145457154399
1965,323,144.12967340368363,-37.46544351455182
1965,541,144.2459145254982,-37.46434562398857
1965,527,142.2025627838731,-34.84175630323761
1965,7,144.27619862949447,-37.28955848781214
1965,6,144.28171425194637,-37.28830047024704
1965,449,143.25760945021128,-37.260485137936314
1965,1811,144.6726926003506,-37.413458084904015
1965,263,143.9466266985162,-38.569054095860864
1965,467,143.98530064109463,-38.50581974710047
1965,5920,143.8021849929407,-38.49444253516445
1965,2207,143.98493422083536,-38.47683639695602
1965,30,141.7273352015729,-34.75128572422509
1965,355,144.07100669381765,-38.454931803327874
1965,1028,144.07080188210466,-38.41963344777187
1965,1124,141.32261376016766,-36.76452820106054
1965,522,141.04200396163253,-36.75818948920846
1965,207,148.01450885423313,-37.337337105533976
1965,422,148.34441519610624,-37.16415857724745
1965,7360,144.28069255639284,-37.21221955061205
1965,131,148.2189297080643,-37.56847680711737
1965,34097,144.6737230929137,-37.704104917780874
1965,133,142.30902010030232,-34.83340022100499
1965,362,148.2489740159783,-37.088215810138166
1965,138,145.185688965673,-37.73796786886994
1965,367,149.15139785188128,-37.63089979308737
1965,698,141.91284596611433,-35.33048785611802
1965,235,145.18465253715814,-37.72418780188876
1965,40,141.6808078812544,-34.563255440974125
1965,94,145.1445710583477,-37.70548090981503
1965,44,145.1597189692828,-37.69510577706809
1965,24,145.17589158664757,-37.689132628451574
1965,45261,148.12865523946934,-37.09339929119352
1965,1,149.1660220429594,-37.64256948229781
1965,42,148.98323657116362,-37.471534331475304
1965,11,148.96593262967264,-37.36831253424117
1965,128,149.50940682375116,-37.44162333012682
1965,426845,147.35531593260896,-37.66463402767912
1966,307,148.23009539119468,-37.07232850217954
1966,489,148.2431084255079,-37.056220230473784
1966,227,141.21937882941842,-37.95324745730947
1966,498,141.47825162800828,-37.88592163409009
1966,862,141.16121427697456,-37.863202151789096
1966,6519,143.71501330420637,-37.75035722553891
1966,1595,143.54300364323495,-37.66892982702049
1966,2923,144.096156739216,-37.68628656316991
1966,443,144.6011418608491,-37.248750012371346
1966,805,143.31395384190375,-38.66076196976994
1966,540,143.53561137544776,-38.50438954511067
1966,580,143.65499664321044,-38.448533973332374
1966,399,143.40785102011705,-38.42500874987158
1966,369,144.1631140056855,-38.39791379465867
1966,5344,144.09865972958212,-38.35885737848902
1966,1039,142.28093088799116,-37.40590149021239
1966,202,142.2330279222029,-37.37983678936706
1966,812,142.66734480115366,-37.30367461523733
1966,27,148.07507701390634,-37.69126110188362
1966,24,148.20327357351175,-37.70555311067936
1966,589,148.1195965229044,-37.74363235587157
1966,74,148.11259945861437,-37.331675823476175
1966,419,148.08349889693068,-37.74473380835291
1966,93,148.23121078084503,-37.74266633875836
1966,868,148.2644558115329,-37.78370224586118
1966,1494,141.44800051524393,-36.950420809704944
1966,129,148.18149962714068,-37.757246828435996
1966,51,141.3878833292413,-37.25482191950176
1966,86,148.22143282359434,-37.76174050250775
1966,39,148.20344011528437,-37.78108380411281
1966,1936,148.16437694155448,-37.81097256582372
1966,1270,147.99386295361586,-37.81003848607457
1966,240,145.49096253945916,-37.39475285757335
1966,43,148.13017679674718,-37.774469759258146
1966,64,142.23567356011642,-37.19447504220212
1966,25,148.06147589637177,-37.2346941763761
1966,330,142.40940556874617,-34.702752424955726
1966,57,142.59283855397942,-37.12092373156219
1966,70,142.53002300032642,-37.09557232864818
1966,285,148.25380006919877,-37.74966808687089
1966,373,141.08693805251968,-37.15004749319016
1966,158,148.0431234282582,-37.821464485885784
1966,522,148.0655090779862,-37.79157590970849
1966,30,148.1470723069408,-37.77607632969397
1966,42,148.23561847387563,-37.7882752653532
1966,252,141.22820965839605,-37.40944374968571
1966,14,148.06124967812718,-37.20309573522447
1966,38,148.03386171568468,-37.208525688952406
1966,5,148.0586358440001,-37.20867457814652
1966,43,148.2616466456195,-37.2216241501664
1966,16,148.10414421160468,-37.28243392266315
1966,106,148.31099235241996,-37.2865285861948
1966,1245,148.01955133626058,-37.31272786707469
1966,505,141.25289076706227,-37.461807310670295
1966,717,141.2963121515907,-37.48646760643828
1966,135,148.0495969106596,-37.300460793137184
1966,237,148.06625998583223,-37.323154076903684
1966,116,148.3234926030654,-37.316818118331206
1966,72,148.31994385760353,-37.32623291965011
1966,91,148.06332002462582,-37.33904950431049
1966,403,148.01859354512595,-37.35271038260028
1966,686,141.33454921290655,-37.39009915487234
1966,479,141.31255761204505,-37.69013746615048
1966,101,148.04135913102368,-37.355841175394595
1966,491,148.25218055334375,-37.38523553723981
1966,68,148.16795034379584,-37.41243980372738
1966,104,141.18019497511523,-37.70581417382357
1966,147,148.15947262281688,-37.61851446451618
1966,1522,148.14343596872646,-37.65254310471986
1966,379,148.08767057306142,-37.66681460808126
1966,72,141.41164375960653,-37.740441653668576
1966,9,141.40642652852947,-37.743412599748936
1966,6148,148.01546398919865,-37.71811009077347
1966,841,148.13201641409458,-37.713440684338394
1967,937,141.36683668663343,-37.70611892548295
1967,1626,141.28778043738265,-37.737854254738565
1967,67,141.2292580649581,-37.70883911384094
1967,5116,141.42235449793677,-37.79933515203095
1967,10037,141.1722534733329,-37.446230340991775
1967,64,141.1406432911501,-37.84856419722836
1967,1434,141.09785523561555,-37.86950272704951
1967,208,141.45377649853512,-37.93625045468197
1967,336,141.050054251454,-37.9445702321105
1967,818,141.5082699292813,-37.973903108881245
1967,130,141.38994473069997,-37.983849011012666
1967,4645,141.43273685890352,-38.047405653012355
1967,2082,141.8241811412393,-38.12591229110978
1967,245,141.8446846997069,-38.15840644797368
1967,105,141.53795732279755,-38.1511576591963
1967,766,141.69328955490397,-38.1684954220226
1967,341,141.54066670957047,-38.212071014541124
1967,53,141.5385404994192,-38.22500007246072
1967,514,148.2494844462481,-36.956841357639554
1967,92,148.0690811972163,-37.167794917008145
1967,26,148.00172939450917,-37.24266360383634
1967,58,148.1040583387641,-37.28768531276753
1967,123,148.34825233552849,-37.31871103747931
1967,115,148.30820127606714,-37.34199102570201
1967,154,148.30528785697345,-37.348947904680394
1967,16,148.05856742863313,-37.20172693069272
1967,30,148.27495151021043,-37.35486306574109
1967,53,148.31579236067384,-37.36343365600592
1967,249,148.18648353173313,-37.385066838054655
1967,11,148.07631302286273,-37.213322044770585
1967,17,148.0570497518264,-37.22990157163166
1967,54,147.98988219480944,-37.23753802537041
1967,44,148.26703361240826,-37.37310271360169
1967,22,148.2241761023807,-37.392093668912906
1967,111,148.24043653512732,-37.40594767712074
1967,147,148.3017149607024,-37.44171869361217
1967,91,148.1582198092115,-37.44610969905965
1967,10,148.14742466135883,-37.47628682564695
